. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 13 23 . . . 12 14 24 . . . . . . . . . . . . . . . . 14 24 . 13 23 . . . 12 . . 12 . . 12 4 124 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 13 23 . . . 12 14 24 . . . . . . . . . . . . . . . . 14 24 12 . . . . . 12 . . . 13 23 12 4 125 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 12 . 12 . . . . . . . . . . . . 13 . 24 . 34 . 12 . . 13 . 24 . 34 12 . 12 4 126 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 12 . 12 . . . . . . . . . . . . 34 . . 35 . 14 15 . . 34 . . 35 . 24 25 12 5 127 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 12 . 12 . . . . . . . . . . . . 34 . 35 . . 14 15 . . 34 . 35 . . 24 25 12 5 128 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 12 . 12 . . . . . . . . . . . . 34 13 24 . . . 12 . . 34 13 24 . . 12 . 12 4 129 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 12 . 12 . . . . . . . . . . . 13 24 . . 34 . . 12 . 13 24 . . 34 . 12 . 12 4 130 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 12 . 12 . . . . . . . . . . . 13 24 . 34 . . . 12 . 13 24 . 34 . . 12 . 12 4 131 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 12 . 12 . . . . . . 34 . 13 14 . . 23 . . . . 23 . . . 23 . . 34 . . 24 12 4 132 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 12 . 12 . . . . . . 34 . 13 14 . . 34 . . . . 23 24 . . 34 . . 34 . . . 12 4 133 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 12 . 12 . . . . . 12 . . . 12 . . 34 . 13 . . 14 . . . 34 . 23 . . 24 . 12 4 134 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 12 . 12 . . . . . 13 . . . 13 . . 24 . 14 . . 12 . . . 24 . 34 . . . 23 12 4 135 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 12 . 12 . . . . . 13 . . . 13 . . 34 . . . . 24 23 . . 34 . 13 . . 14 . 12 4 136 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 12 . 12 . . . . . 34 . . 13 14 . . 23 . . . . 23 . . . 23 . 34 . . . 24 12 4 137 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 12 . 12 . . . . . 34 . . 13 14 . . 34 . . . . 23 24 . . 34 . 34 . . . . 12 4 138 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 12 . 12 . . . 12 . . . . . 12 . . 13 . . 34 . 14 . . . 23 . . 34 . 24 . 12 4 139 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 12 . 12 . . . 12 . . . . . 12 . . 13 . 34 . . 14 . . . 23 . 34 . . 24 . 12 4 140 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 12 . 12 . . . 13 . . . . . 13 . . 14 . 24 . . 12 . . . 34 . 24 . . . 23 12 4 141 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 12 . 12 . . . 13 . 23 . . . 12 . . 14 . 24 . . 12 . . . 34 . 34 . . . . 12 4 142 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 12 . 12 . . . 34 . . . . . 34 . . 35 . . . . 15 13 . . 45 . . . . 25 24 12 5 143 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 12 13 23 . . . . . . . . . . . . 14 . . 34 . 23 12 . . 14 . . 34 13 . . 12 4 144 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 12 13 23 . . . . . . . . . . . . 14 . 24 . . . 12 . . 14 . 24 . 13 23 . 12 4 145 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 12 13 23 . . . . . . . . . . . . 14 . 34 . . 23 12 . . 14 . 34 . 13 . . 12 4 146 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 12 13 23 . . . . . . . . . . . . 34 . 14 . . 23 12 . . 34 . 14 . 13 . . 12 4 147 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 12 13 23 . . . . . . . . . . . . 45 . . . . 24 25 . . 45 . . . 13 34 15 12 5 148 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 12 13 23 . . . . . . . . . . . . 45 . . . 14 25 12 . . 45 . . . 34 35 . 12 5 149 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 12 13 23 . . . . . 12 . . . 12 . . 12 . . . 13 23 . . . 12 . 12 . . . . 12 3 150 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 12 13 23 . . . . . 12 . . . 12 . . 13 . . . 13 . . . . 13 . 12 . . 23 . 12 3 151 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 12 13 23 . . . . . 12 . 13 23 . . . 12 . . . . . 12 . . 12 . 12 . . . . 12 3 152 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 12 13 23 . . . . . 13 . . 23 12 . . 13 . . . 13 . . . . 13 . 13 . . . . 12 3 153 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 12 13 23 . . . . . 13 . 13 . . . . 12 . . . . . 12 . . 12 . 13 . . 23 . 12 3 154 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 12 13 23 . . . . . 13 . 13 . . . . 13 . . . . 23 12 . . 13 . 13 . . . . 12 3 155 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 12 13 23 . . . . . 13 . 13 . . . . 23 . . . . 23 . . . 23 . 13 . . . 12 12 3 156 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 12 13 23 . . . 12 . . . . . 12 . . 14 . . . 13 34 . . . 24 . . . . 24 . 12 4 157 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 12 13 23 . . . 12 . . . 13 23 . . . 14 . . . . . 14 . . 24 . . . . . 24 12 4 158 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 12 13 23 . . . 13 . . . . 23 12 . . 14 . . . 14 . . . . 34 . . . 34 . . 12 4 159 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 12 13 23 . . . 13 . . . 13 . . . . 14 . . . . . 14 . . 34 . . . . 23 24 12 4 160 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 12 13 23 . . . 13 . . . 13 . . . . 14 . . . . 24 12 . . 34 . . . . 34 . 12 4 161 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 12 13 24 34 . . . . . . . . . . . 12 . . . . . 12 . . 12 . . . 13 24 34 12 4 162 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . 12 . . 12 . . . . . . . . 12 12 . . . . 13 14 . . 34 . . . . 23 24 . . 34 12 4 163 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . 12 . . 12 . . . . . . . . 12 12 . . . . 13 14 34 . . . . . . 23 24 34 . . 12 4 164 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . 12 . . 12 . . . . . . 12 . . 12 . . 34 . 13 . . 14 . . . 34 . 23 . . 24 . 12 4 165 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . 12 . . 12 . . . . . . 13 . . 13 . . . . . 24 . . 24 . . . . 12 34 . 12 34 12 4 166 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . 12 . . 12 . . . . . . 13 . . 13 . . . . 14 23 . 14 23 . . . . 24 . . 24 . 12 4 167 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . 12 . . 12 . . . . . . 13 . . 13 . . 13 . . . . 12 23 . . 13 . 12 23 . . . 12 3 168 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . 12 . . 13 23 . . . . . . . . . . . 24 . . 12 . . 14 . . 24 . 12 . . 13 34 12 4 169 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . 12 . . 13 23 . . . . . . . . . . . 34 . . 14 . . 13 . . 34 . 12 24 . 13 . 12 4 170 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . 12 . . 13 23 . . . . . 13 . . 13 . . . . . 34 . 34 . . . . . 12 24 . 14 . 12 4 171 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . 12 . . 13 23 . . . . . 13 . . 13 . . . . 14 . . 14 . . . . . 24 23 . 34 . 12 4 172 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . 12 . . 13 23 . . . . . 13 . . 13 . . 12 . . 23 . 13 . . . 12 . 12 . . . . 12 3 173 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . 12 . . 13 23 . . . . . 13 . . 13 . . 13 . . . . 13 . . . 13 . 12 23 . . . 12 3 174 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . 12 . . 13 23 . . . . . 13 . . 13 . . 23 . . 23 . . . . . 23 . 12 . . 13 . 12 3 175 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . 12 . . 13 23 . . . . . 14 . . 14 . . . . . 34 . . 34 . . . . 12 23 . 13 . 12 4 176 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . 12 . . 13 23 . . . . . 14 . . 14 . . . . 13 . . 13 . . . . . 23 24 . . 34 12 4 177 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . 12 . . 13 23 . . . . 12 23 . 13 . . . 13 . . . . . 13 . . 13 . . 13 . . . 12 3 178 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . 12 . . 13 23 . . . . 13 . . 13 . . . 23 . . 12 . . 13 . . 23 . 23 . . . . 12 3 179 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . 12 . . 13 23 . . 12 . . 12 . . . . . 13 . . . . . 13 . . 23 . 12 . . 13 . 12 3 180 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . 12 . 13 23 . . . . . . . 13 23 12 . . 12 . . 12 . . . . . 12 . 12 . . . . 12 3 181 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . 12 . 13 23 . . . . . . 12 . . 12 . . . . 14 . 13 34 . . . . . 24 . . 24 . 12 4 182 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . 12 . 13 23 . . . . . . 12 . . 12 . . 12 . . . 13 23 . . . 12 . 12 . . . . 12 3 183 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . 12 . 13 23 . . . . . . 12 . . 12 . . 13 . . . 13 . . . . 13 . 12 . . 23 . 12 3 184 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . 12 . 13 23 . . . . . . 14 . . 14 . . . . . 24 . . 24 . . . . 12 . 13 23 . 12 4 185 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . 12 . 13 23 . . . . . 12 . 13 23 . . . 12 . . . . . 12 . . 12 . . 12 . . . 12 3 186 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . 12 . 13 23 . . . . . 12 12 . . . . . 12 . . . . . 12 . . 12 . . . 13 23 . 12 3 187 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . 12 . 13 23 . . . . . 12 12 . . . . . 13 . . . . 23 12 . . 13 . . . 13 . . 12 3 188 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . 12 . 34 34 12 . . . . . . . . . . . . . 13 14 . 34 . . . . . 23 24 34 . . 12 4 189 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . 13 23 . 14 24 . . . . . . . . . . . . . . 15 . . 15 . . . . 13 35 . 14 45 12 5 190 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . 13 23 . 14 24 . . . . . . . . . . . 34 . . 13 . . 14 . . 34 . 13 . . 14 . 12 4 191 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . 13 23 . 14 24 . . . . . 13 . . 13 . . . . 14 . . 14 . . . . . 34 . . . 34 12 4 192 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . 13 23 . 14 24 . . . . . . . . . . . . . . . 12 . . 12 . . . 13 23 . 14 24 . 12 4 193 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . 34 34 . . 12 . 12 . . . . . . . . . . . . 34 . . . . 13 14 . 34 . . . . . 23 24 12 4 194 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . 34 34 . . 12 . 12 . . . . . . . . . . . 13 23 . . . . . 12 . 14 24 . . . . 12 . 12 4 195 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . 13 23 . . . . . 12 . 14 24 . . . . . . . . . . . 13 . 14 . . . 34 . . 13 . 14 . . 34 . 12 4 196 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . 13 23 . . . . . 12 . 14 24 . . . . . . . . . . . 35 . . 45 . . 34 . . 35 . . 45 . 34 . 12 5 197 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . 13 23 . . . . . 12 . 14 24 . . . . . . . . . . . 35 . 45 . . . 34 . . 35 . 45 . . 34 . 12 5 198 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . 13 23 . . . . . 12 . 14 24 . . . . . . . . . . . 56 . . . . 35 36 . . 56 . . . . 45 46 12 6 199 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . 13 23 . . . . . 12 . 14 24 . . . . . 34 . . 34 . . 34 . . . . 34 . . . 34 . . 34 . . . 12 4 200 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . 13 23 . . . . . 12 . 14 24 . . . . 34 . . . 34 . . 34 . . . . 34 . . . 34 . 34 . . . . 12 4 201 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . 13 23 . . . . . 12 . 14 24 . . 13 . . . . . 13 . . 14 . . . . . 14 . . 34 . . . . 34 . 12 4 202 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . 13 23 . . . . . 12 . 14 24 . . 34 . . . . . 34 . . 35 . . . . 35 . . . 45 . . . . 45 . 12 5 203 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . 13 23 . . . . . 12 14 . 24 . . . . . . . . . . . 15 . . . . 13 35 . . 15 . . . 14 . 45 12 5 204 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . 13 23 . . . . . 12 14 . 24 . . . . . . . . . . . 35 . . . 15 13 . . . 35 . . . 45 . 34 12 5 205 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . 13 23 . . . . . 12 14 . 24 . . 13 . . . . 13 . . . 14 . . . 14 . . . . 34 . . . . . 34 12 4 206 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . 13 23 . . . . 12 . . 14 24 . . . . . . . . . . . . . 13 14 . . 34 . . . . 23 24 . 34 . 12 4 207 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . 13 23 . . . . 12 . . 14 24 . . . . . . . . . . . . . 14 13 . 34 . . . . . 24 23 . . 34 12 4 208 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . 13 23 . . . . 12 . . 14 24 . . . . 12 12 . . . . . . 34 . . . . 34 . . . 34 . . . 34 . 12 4 209 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . 13 23 . . . . 13 23 . 12 . . . . . . . . . . . . 12 . . 13 . 23 . . . 12 . 13 . . . 23 12 3 210 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . 13 23 . . . . 13 23 12 . . . . . . . 13 . 13 . . . . . 12 . 12 . . . . . . 23 . . . 23 12 3 211 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . 13 23 . . . . 14 24 . 12 . . . . . . . . . . . . . . 13 14 . . 34 . . . . 34 . . 23 24 12 4 212 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . 13 23 . . . 13 23 . 12 . . . . . . . . . . . . . . . . 12 . 13 23 . . . 13 23 . 12 . . 12 3 213 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . 13 23 . . . 13 23 . 12 . . . . . . . . . . . . . . . 23 . 12 13 . . . . 13 . 12 . . 23 12 3 214 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . 13 23 . . . 14 24 . 12 . . . . . . . . . . . . . . . . 12 . 13 23 . . . 14 24 . 12 . . 12 4 215 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 13 . . 23 . . 12 . . 13 . 23 . . . . . . . . . . . . 34 . . 24 . . 23 . . 34 . . 24 . 23 . 12 4 216 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 13 . . 23 . . 12 . . 13 . 23 . . . . . . . . . . . . 34 . 24 . . . 23 . . 34 . 24 . . 23 . 12 4 217 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 13 . . 23 . . 12 . . 13 . 23 . . . . . . . . . . . 12 . . 13 . . . 23 . 12 . . 13 . . 23 . 12 3 218 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 13 . . 23 . . 12 . . 13 . 23 . . . . . . . . . . . 13 . . 12 . . . 23 . 13 . . 12 . . 23 . 12 3 219 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 13 . . 23 . . 12 . . 13 . 23 . . . . . . . . . . . 24 . . 34 . . . 23 . 24 . . 34 . . 23 . 12 4 220 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 13 . . 23 . . 12 . . 13 . 23 . . . . . . . . . . . 34 . . 24 . . . 23 . 34 . . 24 . . 23 . 12 4 221 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 13 . . 23 . . 12 . . 13 . 23 . . . . . 12 . . . 12 . . . . 13 . . . 13 . . . . 23 . . 23 . 12 3 222 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 13 . . 23 . . 12 . . 13 . 23 . . . . . 23 . . . 23 . . . . 24 . . 24 . . . . . 34 . . 34 . 12 4 223 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 13 . . 23 . . 12 . . 13 . 23 . . . . . 23 . . . 23 . 23 . . . . . 23 . . 23 . . 23 . . . . 12 3 224 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 13 . . 23 . . 12 . 13 . . 23 . . . . . . . . . . . 12 . . . 13 . . 23 . 12 . . 13 . . 23 . 12 3 225 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 13 . . 23 . . 12 . 13 . . 23 . . . . . . . . 23 23 . 13 . . . 13 . . . . 13 . . 13 . . . . 12 3 226 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 13 . . 23 . . 12 . 13 . . 23 . . . . . . 12 . 12 . . . . . . 23 . . 23 . . . . 13 . . 13 . 12 3 227 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 13 . . 23 . 12 . . 13 . . 23 . . . . . . . . . . . . 12 . . 13 . . 23 . 12 . . 13 . . 23 . 12 3 228 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 13 . . 23 . 12 . . 13 . . 23 . . . . . . . . 23 23 . . . . 13 13 . . . . 12 12 . . . . . . 12 3 229 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . 12 12 . . . . 12 12 . . . . . . . . . . . 12 . . 12 . . 12 . . . . 12 . . 12 . . 12 . . . . 12 2 230 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . 12 . . 12 . . . . . 12 . 12 . . . . . . . . . 12 . . 12 . . . . 13 . . 13 . . . . . 23 . . 23 . 12 3 231 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . 12 . . 12 . . . . . 12 . 12 . . . . . . . . . 12 . . 12 . 12 . . . . . 12 . . 12 . . 12 . . . . 12 2 232 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . 12 . . 12 . . . . 12 . . 12 . . . . . . . . . 12 . . 12 . . . . 12 . . 12 . . 12 12 . . . . . . 12 2 233 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . 12 . . 12 . . . . 12 . . 12 . . . . . . . . . 12 . . 12 . . 12 . . . . 12 . . 12 . . 12 . . . . 12 2 234 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . 13 . . 13 . . . . . 13 . 13 . . . . . . . . . 12 . . 12 . . . . . 23 . 23 . . . . . 13 . . 13 . 12 3 235 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 13 . . 13 . . . . . 23 . 23 . . . . . 23 . . . 23 . . 23 . . . . 23 . . . 23 . 23 . . . . 12 3 236 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 13 . . 13 . . . . . 23 . 23 . . . . . 23 . . 23 . . . 23 . . . . . 23 . . 23 . 23 . . . . 12 3 237 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 13 . . 13 . . . . . 23 . 23 . . . 12 . . . . 12 . . . 13 . . . . 13 . . . 23 . . . . . 23 12 3 238 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 13 . . 13 . . . . . 23 . 23 . . . 23 . . . . . 23 . . 24 . . . . 24 . . . 34 . . . . 34 . 12 4 239 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 13 . . 13 . . . . . 23 . 23 . . . 23 . . . . 23 . . . 24 . . . . . 24 . . 34 . . . . . 34 12 4 240 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 13 . . 13 . . . . 23 . . 23 . . . . . . 23 . . 23 . . 23 . . . . 23 . . . 23 . 23 . . . . 12 3 241 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 13 . . 13 . . . . 23 . . 23 . . . . . 23 . . 23 . . . 23 . . . . . 23 . . 23 . . 23 . . . 12 3 242 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 12 . . . . . 13 . 13 . . . . . . 23 23 . . . . 12 . . . . . 12 . . 13 . . . . 13 . . . 23 . . . 23 . . 12 3 243 (12,1)
